Ensembl Gene ID	Chromosome Name	Associated Gene Name	Gene type	EntrezGene ID	HGNC ID(s)
ENSG00000266581	11	MIR3166	miRNA	100423040	HGNC:38386
ENSG00000239708	5	RN7SL782P	misc_RNA		HGNC:46798
ENSG00000260053	15	ABCB10P4	processed_pseudogene		HGNC:31130
ENSG00000283193	4	MIR1243	miRNA	100302188	HGNC:35304
ENSG00000254377	8	MIR124-2HG	lincRNA		HGNC:48723
ENSG00000065057	16	NTHL1	protein_coding	4913	HGNC:8028
ENSG00000199023	7	MIR339	miRNA	442907	HGNC:31776
ENSG00000260682	16	RN7SKP176	misc_RNA		HGNC:45900
ENSG00000201939	6	RNA5SP224	rRNA		HGNC:43124
ENSG00000170540	16	ARL6IP1	protein_coding	23204	HGNC:697
ENSG00000278221	16	MIR6511A2	miRNA	102466812	HGNC:50150
ENSG00000207654	2	MIR128-1	miRNA	406915	HGNC:31510
ENSG00000201624	12	Y_RNA	misc_RNA		
ENSG00000274385	20	U6	snRNA		
ENSG00000206457	CHR_HSCHR6_MHC_QBL_CTG1	CCHCR1	protein_coding	54535	HGNC:13930
ENSG00000202386	6	RNA5SP211	rRNA		HGNC:43111
ENSG00000206712	3	RNU6-26P	snRNA		HGNC:34252
ENSG00000222005	2	LINC01118	lincRNA	388948	HGNC:49261
ENSG00000222630	22	RN7SKP131	misc_RNA		HGNC:45855
ENSG00000278724	X	Metazoa_SRP	misc_RNA		
ENSG00000109390	4	NDUFC1	protein_coding	4717	HGNC:7705
ENSG00000200610	3	Y_RNA	misc_RNA		
ENSG00000239184	8	RNA5SP269	rRNA		HGNC:43169
ENSG00000238936	8	SNORD65	snoRNA		
ENSG00000151240	10	DIP2C	protein_coding	22982	HGNC:29150
ENSG00000224927	1	NDUFA5P10	processed_pseudogene		HGNC:48852
ENSG00000207389	1	RNU1-4	snRNA	6060	HGNC:10128
ENSG00000278569	7	Metazoa_SRP	misc_RNA		
ENSG00000187808	X	SOWAHD	protein_coding	347454	HGNC:32960
ENSG00000222094	15	RNU2-65P	snRNA		HGNC:48558
ENSG00000243339	3	RN7SL738P	misc_RNA		HGNC:46754
ENSG00000252079	12	RNU6-327P	snRNA		HGNC:47290
ENSG00000169126	10	ARMC4	protein_coding	55130	HGNC:25583
ENSG00000282224	CHR_HSCHR15_4_CTG8	CH17-220P3.3	processed_pseudogene		
ENSG00000226396	1	RP5-1056L3.3	processed_pseudogene		
ENSG00000207039	1	Y_RNA	misc_RNA		
ENSG00000257767	12	RP11-162P23.2	protein_coding		
ENSG00000202430	2	RNA5SP88	rRNA		HGNC:42886
ENSG00000176289	X	IDSP1	unprocessed_pseudogene		HGNC:5390
ENSG00000240204	7	SMKR1	protein_coding	100287482	HGNC:43561
ENSG00000264951	CHR_HSCHR6_MHC_MCF_CTG1	U6	snRNA		
ENSG00000240374	1	RN7SL503P	misc_RNA		HGNC:46519
ENSG00000261532	16	RP11-304L19.8	lincRNA		
ENSG00000279229	2	AC019206.1	protein_coding		
ENSG00000258802	14	RP11-589M4.2	processed_pseudogene		
ENSG00000104886	19	PLEKHJ1	protein_coding	55111	HGNC:18211
ENSG00000104886	19	PLEKHJ1	protein_coding	102466736	HGNC:18211
ENSG00000274168	13	RN7SL585P	misc_RNA		HGNC:46601
ENSG00000267511	18	ADAD1P2	processed_pseudogene		HGNC:44552
ENSG00000212013	X	MIR509-2	miRNA	100126301	HGNC:33641
ENSG00000251856	5	MIR449C	miRNA	100313923	HGNC:37302
ENSG00000277594	CHR_HSCHR17_7_CTG4	DDX52	protein_coding	11056	HGNC:20038
ENSG00000207957	X	MIR105-1	miRNA	406897	HGNC:31492
ENSG00000254102	8	RP11-21C4.1	antisense	401463	
ENSG00000259268	15	AC007950.1	lincRNA		
ENSG00000207525	16	Y_RNA	misc_RNA		
ENSG00000282117	CHR_HSCHR14_3_CTG1	SLC20A1P1	processed_pseudogene		HGNC:20051
ENSG00000255302	15	EID1	protein_coding	23741	HGNC:1191
ENSG00000139626	12	ITGB7	protein_coding	3695	HGNC:6162
ENSG00000222209	1	RNA5SP56	rRNA		HGNC:42833
ENSG00000272783	4	RP13-1016M1.2	lincRNA		
ENSG00000222185	14	SNORD113	snoRNA		
ENSG00000249112	5	RP11-43D2.2	antisense		
ENSG00000244459	4	RP11-1398P2.1	lincRNA		
ENSG00000242398	17	RN7SL800P	misc_RNA		HGNC:46816
ENSG00000260340	16	RP11-254F19.3	lincRNA		
ENSG00000065989	19	PDE4A	protein_coding	5141	HGNC:8780
ENSG00000252937	3	RNU6-1270P	snRNA		HGNC:48233
ENSG00000178199	6	ZC3H12D	protein_coding	340152	HGNC:21175
ENSG00000242330	14	RN7SL683P	misc_RNA		HGNC:46699
ENSG00000251745	9	RNU7-124P	snRNA		HGNC:45658
ENSG00000207725	X	MIR222	miRNA	407007	HGNC:31602
ENSG00000261312	16	AC002550.5	antisense		
ENSG00000236713	1	RP11-363I22.3	processed_pseudogene		
ENSG00000117586	1	TNFSF4	protein_coding	7292	HGNC:11934
ENSG00000200987	15	SNORD115-30	snoRNA	100033804	HGNC:33049
ENSG00000270679	19	CTC-512J12.7	processed_pseudogene		
ENSG00000251718	2	RNU2-13P	snRNA		HGNC:48506
ENSG00000229554	1	RPL21P24	processed_pseudogene		HGNC:35702
ENSG00000222259	9	RN7SKP114	misc_RNA		HGNC:45838
ENSG00000222455	9	RNA5SP296	rRNA		HGNC:43196
ENSG00000259601	15	RP11-568G20.2	processed_pseudogene		
ENSG00000239093	3	snoU13	snoRNA		
ENSG00000227883	1	ATP6V0E1P4	processed_pseudogene		HGNC:41938
ENSG00000263681	21	MIR3197	miRNA	100423023	HGNC:38366
ENSG00000164821	8	DEFA4	protein_coding	1669	HGNC:2763
ENSG00000280298	2	AC007163.1	protein_coding		
ENSG00000199986	3	RNU6-486P	snRNA		HGNC:47449
ENSG00000259648	14	RP11-643G16.4	transcribed_processed_pseudogene		
ENSG00000212238	7	RNA5SP244	rRNA		HGNC:43144
ENSG00000238051	1	ISCUP1	processed_pseudogene		HGNC:38021
ENSG00000253090	6	SNORA73	snoRNA		
ENSG00000241788	17	COX6B1P2	processed_pseudogene		HGNC:2282
ENSG00000228290	6	TBX18-AS1	antisense	102724201	HGNC:52256
ENSG00000226578	10	RP11-258F22.1	lincRNA		
ENSG00000272080	X	MIR502	miRNA	574504	HGNC:32136
ENSG00000110717	11	NDUFS8	protein_coding	4728	HGNC:7715
ENSG00000110717	11	NDUFS8	protein_coding	100616403	HGNC:7715
ENSG00000110717	11	NDUFS8	protein_coding	102465669	HGNC:7715
ENSG00000206734	17	Y_RNA	misc_RNA		
ENSG00000209042	20	SNORD12C	snoRNA		HGNC:10105
ENSG00000259587	15	RP11-463I20.2	lincRNA		
ENSG00000264698	1	MIR4255	miRNA	100422898	HGNC:38187
ENSG00000170043	17	TRAPPC1	protein_coding	58485	HGNC:19894
ENSG00000257605	12	RP11-680A11.5	antisense		
ENSG00000275935	CHR_HSCHR19LRC_LRC_J_CTG3_1	LENG1	protein_coding	79165	HGNC:15502
ENSG00000165509	X	MAGEC3	protein_coding	139081	HGNC:23798
ENSG00000120318	5	ARAP3	protein_coding	64411	HGNC:24097
ENSG00000183878	Y	UTY	protein_coding	7404	HGNC:12638
ENSG00000100916	14	BRMS1L	protein_coding	84312	HGNC:20512
ENSG00000237443	9	OR13D2P	unprocessed_pseudogene		HGNC:15105
ENSG00000037897	12	METTL1	protein_coding	4234	HGNC:7030
ENSG00000261113	16	RP11-141O15.1	antisense		
ENSG00000267228	18	RP11-49K24.6	protein_coding		
ENSG00000277817	1	MIR6738	miRNA	102465442	HGNC:49939
ENSG00000275832	17	ARHGAP23	protein_coding	57636	HGNC:29293
ENSG00000212433	8	RNA5SP252	rRNA		HGNC:43152
ENSG00000240202	11	RN7SL223P	misc_RNA		HGNC:46239
ENSG00000166974	18	MAPRE2	protein_coding	10982	HGNC:6891
ENSG00000212308	1	RNA5SP23	rRNA		HGNC:42591
ENSG00000220988	19	SNORD88C	snoRNA		HGNC:32749
ENSG00000112837	6	TBX18	protein_coding	9096	HGNC:11595
ENSG00000273496	GL000205.2	AC011841.1	protein_coding		
ENSG00000265648	16	RN7SL279P	misc_RNA		HGNC:46295
ENSG00000060688	1	SNRNP40	protein_coding	9410	HGNC:30857
ENSG00000171720	5	HDAC3	protein_coding	8841	HGNC:4854
ENSG00000207420	5	Y_RNA	misc_RNA		
ENSG00000281910	16	SNORA50A	snoRNA	677830	HGNC:32643
ENSG00000203414	10	BTBD7P1	processed_pseudogene		HGNC:44875
ENSG00000138430	2	OLA1	protein_coding	29789	HGNC:28833
ENSG00000252854	13	RN7SKP5	misc_RNA		HGNC:42623
ENSG00000265965	2	MIR4266	miRNA	100423027	HGNC:38175
ENSG00000200807	2	RNU1-32P	snRNA		HGNC:48374
ENSG00000204687	6	MAS1L	protein_coding	116511	HGNC:13961
ENSG00000206815	3	RNU6-483P	snRNA		HGNC:47446
ENSG00000200060	12	Y_RNA	misc_RNA		
ENSG00000277784	17	MIR6786	miRNA	102465471	HGNC:49970
ENSG00000006007	16	GDE1	protein_coding	51573	HGNC:29644
ENSG00000124140	20	SLC12A5	protein_coding	57468	HGNC:13818
ENSG00000202001	8	Y_RNA	misc_RNA		
ENSG00000252512	6	RNA5SP206	rRNA		HGNC:43106
ENSG00000275280	Y	RP11-105L10.1	processed_pseudogene		
ENSG00000278553	CHR_HSCHR17_1_CTG5	Metazoa_SRP	misc_RNA		
ENSG00000171421	5	MRPL36	protein_coding	64979	HGNC:14490
ENSG00000201780	12	RNU6-275P	snRNA		HGNC:47238
ENSG00000274054	17	MIR4727	miRNA	100616416	HGNC:41709
ENSG00000224973	22	LARGE-AS1	processed_transcript	100506195	HGNC:40336
ENSG00000199633	15	SNORA63	snoRNA		
ENSG00000048544	6	MRPS10	protein_coding	55173	HGNC:14502
ENSG00000273908	11	WT1-AS_7	misc_RNA		
ENSG00000263766	17	RP11-580I16.2	antisense		
ENSG00000264086	CHR_HSCHR6_MHC_DBB_CTG1	SNORD48	snoRNA	26801	HGNC:10188
ENSG00000259971	16	RP11-44L9.3	lincRNA		
ENSG00000164743	8	C8orf48	protein_coding	157773	HGNC:26345
ENSG00000226534	22	KB-1183D5.16	processed_pseudogene		
ENSG00000240302	2	RN7SL717P	misc_RNA		HGNC:46733
ENSG00000200106	9	RNU6-984P	snRNA		HGNC:47947
ENSG00000253692	14	IGHEP1	IG_C_pseudogene		HGNC:5523
ENSG00000227550	7	TRBV7-5	TR_V_pseudogene		HGNC:12239
ENSG00000266189	17	MIR3186	miRNA	100422944	HGNC:38311
ENSG00000282348	CHR_HSCHR17_7_CTG4	CTB-91J4.1	antisense		
ENSG00000252606	21	RNU6-1150P	snRNA		HGNC:48113
ENSG00000240718	7	RN7SL851P	misc_RNA		HGNC:46867
ENSG00000253750	8	RP11-21C4.4	processed_pseudogene		
ENSG00000283423	16	RP11-26L20.5	lincRNA		
ENSG00000281159	2	SCARNA15	scaRNA		
ENSG00000258357	12	RP11-778J16.2	processed_pseudogene		
ENSG00000241631	17	RN7SL316P	misc_RNA		HGNC:46332
ENSG00000263207	16	RP11-26L20.4	lincRNA		
ENSG00000274600	22	RIMBP3B	protein_coding	440804	HGNC:33891
ENSG00000279921	2	AC017081.1	protein_coding		
ENSG00000200225	14	RNA5SP382	rRNA		HGNC:43282
ENSG00000251452	4	RP13-539F13.2	processed_pseudogene		
ENSG00000207759	1	MIR181A1	miRNA	406995	HGNC:31590
ENSG00000207743	14	MIR495	miRNA	574453	HGNC:32085
ENSG00000200799	6	RNU6-770P	snRNA		HGNC:47733
ENSG00000260660	15	RP11-69H7.2	unitary_pseudogene		
ENSG00000222238	10	RNU2-43P	snRNA		HGNC:48536
ENSG00000230509	CHR_HSCHR6_MHC_DBB_CTG1	HLA-N	unprocessed_pseudogene		HGNC:19406
ENSG00000159387	16	IRX6	protein_coding	79190	HGNC:14675
ENSG00000201041	7	RNA5SP242	rRNA		HGNC:43142
ENSG00000170231	5	FABP6	protein_coding	2172	HGNC:3561
ENSG00000275110	X	MIR6087	miRNA	102464835	HGNC:50045
ENSG00000171823	12	FBXL14	protein_coding	144699	HGNC:28624
ENSG00000232780	1	GAPDHP74	transcribed_processed_pseudogene		HGNC:50647
ENSG00000204978	19	ERICH4	protein_coding	100170765	HGNC:34497
ENSG00000154813	3	DPH3	protein_coding	285381	HGNC:27717
ENSG00000100024	22	UPB1	protein_coding	51733	HGNC:16297
ENSG00000064205	20	WISP2	protein_coding	8839	HGNC:12770
ENSG00000277791	17	PSMB3	protein_coding	5691	HGNC:9540
ENSG00000270672	7	MTRNR2L6	protein_coding	100463482	HGNC:37163
ENSG00000275569	14	RP11-930O11.3	antisense		
ENSG00000280986	CHR_HSCHR22_1_CTG6	AP000344.3	lincRNA	101929374	
ENSG00000262140	16	RP11-417N10.3	unprocessed_pseudogene		
ENSG00000248951	5	MTCO2P32	processed_pseudogene		HGNC:52161
ENSG00000254596	11	CTD-3074O7.7	processed_pseudogene		
ENSG00000228853	1	NEGR1-IT1	sense_intronic	100852409	HGNC:41432
ENSG00000273726	CHR_HSCHR19LRC_PGF2_CTG3_1	XXbac-BPG637J10.3	processed_pseudogene		
ENSG00000046774	X	MAGEC2	protein_coding	51438	HGNC:13574
ENSG00000251009	4	RP13-494C23.1	lincRNA		
ENSG00000248607	3	RP11-158I23.1	antisense		
ENSG00000260812	16	RARRES2P7	processed_pseudogene		HGNC:48709
ENSG00000089057	20	SLC23A2	protein_coding	9962	HGNC:10973
ENSG00000187257	7	RSBN1L	protein_coding	222194	HGNC:24765
ENSG00000249235	4	RP11-468N14.4	unprocessed_pseudogene		
ENSG00000179934	3	CCR8	protein_coding	1237	HGNC:1609
ENSG00000212932	21	RPL23AP4	processed_pseudogene		HGNC:10321
ENSG00000280099	1	RP11-33E12.2	TEC		
ENSG00000180818	12	HOXC10	protein_coding	3226	HGNC:5122
ENSG00000250025	5	CTC-359M8.1	antisense		
ENSG00000280551	4	RP11-358D17.2	TEC		
ENSG00000186615	14	KTN1-AS1	antisense	100129075	HGNC:19842
ENSG00000275740	5	RP11-449H3.3	protein_coding		
ENSG00000262730	17	RP11-1099M24.7	protein_coding		
ENSG00000232267	X	ACTR3P2	processed_pseudogene		HGNC:38676
ENSG00000100632	14	ERH	protein_coding	2079	HGNC:3447
ENSG00000120800	12	UTP20	protein_coding	27340	HGNC:17897
ENSG00000196805	1	SPRR2B	protein_coding	6701	HGNC:11262
ENSG00000269161	19	CTD-3131K8.3	antisense		
ENSG00000163319	4	MRPS18C	protein_coding	51023	HGNC:16633
ENSG00000090061	14	CCNK	protein_coding	8812	HGNC:1596
ENSG00000167772	19	ANGPTL4	protein_coding	51129	HGNC:16039
ENSG00000225127	20	LINC00237	lincRNA		HGNC:38166
ENSG00000249967	10	RP11-548K23.11	protein_coding		
ENSG00000249553	5	PPP2R2B-IT1	sense_intronic	100874361	HGNC:42984
ENSG00000137275	6	RIPK1	protein_coding	8737	HGNC:10019
ENSG00000122863	10	CHST3	protein_coding	9469	HGNC:1971
ENSG00000164032	4	H2AFZ	protein_coding	3015	HGNC:4741
ENSG00000254397	11	CTD-2371O3.2	antisense		
ENSG00000169926	15	KLF13	protein_coding	51621	HGNC:13672
ENSG00000243264	2	IGKV2D-29	IG_V_gene		HGNC:5800
ENSG00000131725	X	WDR44	protein_coding	54521	HGNC:30512
ENSG00000229223	CHR_HSCHR6_MHC_QBL_CTG1	TRIM31-AS1	processed_transcript	104533120	HGNC:39761
ENSG00000197779	X	ZNF81	protein_coding	347344	HGNC:13156
ENSG00000279933	22	RP4-671O14.5	TEC		
ENSG00000162704	1	ARPC5	protein_coding	10092	HGNC:708
ENSG00000123094	12	RASSF8	protein_coding	11228	HGNC:13232
ENSG00000237031	2	AC008067.2	antisense		
ENSG00000229972	3	IQCF3	protein_coding	401067	HGNC:31816
ENSG00000236699	4	ARHGEF38	protein_coding	54848	HGNC:25968
ENSG00000137720	11	C11orf1	protein_coding	64776	HGNC:1163
ENSG00000248613	4	RP11-468N14.7	unprocessed_pseudogene		
ENSG00000211956	14	IGHV4-34	IG_V_gene		HGNC:5650
ENSG00000265664	17	RP11-74H8.1	antisense		
ENSG00000250694	5	CTD-2074D8.1	lincRNA		
ENSG00000230205	6	RP11-631F7.2	lincRNA		
ENSG00000270747	X	RP11-344N17.15	processed_pseudogene		
ENSG00000255381	11	AP001258.5	processed_pseudogene		
ENSG00000238062	2	SPATA3-AS1	lincRNA	348761	HGNC:28013
ENSG00000070182	14	SPTB	protein_coding	6710	HGNC:11274
ENSG00000070182	14	SPTB	protein_coding	102465841	HGNC:11274
ENSG00000255327	11	RP11-555G19.1	lincRNA		
ENSG00000268486	13	ABC7-42418200C9.1	transcribed_unprocessed_pseudogene		
ENSG00000217514	6	RP3-495O10.1	processed_pseudogene		
ENSG00000261460	15	RP11-106M3.3	antisense		
ENSG00000237670	2	AC080094.1	lincRNA		
ENSG00000278317	X	RP4-655L22.5	processed_pseudogene		
ENSG00000282774	17	AC126544.4	transcribed_unitary_pseudogene		
ENSG00000215162	X	LINC00269	lincRNA	100996279	HGNC:26586
ENSG00000179041	8	RRS1	protein_coding	23212	HGNC:17083
ENSG00000131100	22	ATP6V1E1	protein_coding	529	HGNC:857
ENSG00000244310	2	RP11-734K21.3	lincRNA		
ENSG00000225913	10	RP11-57C13.6	lincRNA		
ENSG00000230594	X	CT47A4	protein_coding	728075	HGNC:33285
ENSG00000229372	1	SZT2-AS1	antisense		HGNC:41225
ENSG00000156206	15	CFAP161	protein_coding	161502	HGNC:26782
ENSG00000226990	10	RP11-543F8.2	lincRNA		
ENSG00000224220	2	AC104699.1	antisense		
ENSG00000204386	6	NEU1	protein_coding	4758	HGNC:7758
ENSG00000250223	4	LINC01216	sense_intronic	100874275	HGNC:41418
ENSG00000283405	20	RP5-872K7.8	lincRNA		
ENSG00000177359	12	OVOS2	protein_coding	144203	
ENSG00000177359	12	OVOS2	protein_coding	408186	
ENSG00000272532	CHR_HSCHR22_2_CTG1	CYP2D6	polymorphic_pseudogene	1565	HGNC:2625
ENSG00000272532	CHR_HSCHR22_2_CTG1	CYP2D6	polymorphic_pseudogene	107987478	HGNC:2625
ENSG00000272532	CHR_HSCHR22_2_CTG1	CYP2D6	polymorphic_pseudogene	107987479	HGNC:2625
ENSG00000176087	5	SLC35A4	protein_coding	113829	HGNC:20753
ENSG00000267474	19	CTC-548K16.6	sense_intronic		
ENSG00000242534	2	IGKV2D-28	IG_V_gene		HGNC:5799
ENSG00000186687	5	LYRM7	protein_coding	90624	HGNC:28072
ENSG00000280725	8	LINC00251	lincRNA	552859	HGNC:31950
ENSG00000232227	2	AC013401.2	lincRNA		
ENSG00000279521	14	RP11-314P15.1	TEC		
ENSG00000270117	11	AP000769.7	lincRNA		
ENSG00000249888	5	RP11-447H19.2	processed_pseudogene		
ENSG00000072803	5	FBXW11	protein_coding	23291	HGNC:13607
ENSG00000260196	11	RP1-239B22.5	antisense		
ENSG00000260592	16	CTA-363E6.6	antisense		
ENSG00000271980	5	CTD-2256P15.4	antisense		
ENSG00000206301	CHR_HSCHR6_MHC_MCF_CTG1	HLA-DQA2	protein_coding	3117	HGNC:4943
ENSG00000206301	CHR_HSCHR6_MHC_MCF_CTG1	HLA-DQA2	protein_coding	3118	HGNC:4943
ENSG00000260681	16	CTA-363E6.5	antisense		
ENSG00000246174	11	KCTD21-AS1	antisense	100289388	HGNC:48674
ENSG00000267289	19	CTD-2623N2.11	lincRNA		
ENSG00000130783	12	CCDC62	protein_coding	84660	HGNC:30723
ENSG00000229067	1	RP11-91I11.1	processed_pseudogene		
ENSG00000254409	11	RP11-613D13.4	sense_overlapping		
ENSG00000198682	10	PAPSS2	protein_coding	9060	HGNC:8604
ENSG00000174953	3	DHX36	protein_coding	170506	HGNC:14410
ENSG00000234951	CHR_HSCHR6_MHC_MCF_CTG1	SAPCD1	protein_coding	401251	HGNC:13938
ENSG00000197901	11	SLC22A6	protein_coding	9356	HGNC:10970
ENSG00000116198	1	CEP104	protein_coding	9731	HGNC:24866
ENSG00000244703	1	CD46P1	unprocessed_pseudogene		HGNC:6959
ENSG00000178358	11	OR2D3	protein_coding	120775	HGNC:15146
ENSG00000180785	11	OR51E1	protein_coding	143503	HGNC:15194
ENSG00000163584	3	RPL22L1	protein_coding	200916	HGNC:27610
ENSG00000187486	11	KCNJ11	protein_coding	3767	HGNC:6257
ENSG00000100867	14	DHRS2	protein_coding	10202	HGNC:18349
ENSG00000241204	8	RP11-333A23.1	processed_pseudogene		
ENSG00000270919	15	RP11-379K22.3	antisense		
ENSG00000130511	19	SSBP4	protein_coding	170463	HGNC:15676
ENSG00000272841	6	RP3-428L16.2	antisense		
ENSG00000170852	7	KBTBD2	protein_coding	25948	HGNC:21751
ENSG00000166562	18	SEC11C	protein_coding	90701	HGNC:23400
ENSG00000214027	6	ARPC3P5	processed_pseudogene		HGNC:39435
ENSG00000239393	5	CTD-2301A4.1	processed_pseudogene		
ENSG00000197321	10	SVIL	protein_coding	6840	HGNC:11480
ENSG00000272301	11	RP11-111M22.4	lincRNA		
ENSG00000248839	3	RP11-227H4.5	antisense		
ENSG00000087111	17	PIGS	protein_coding	94005	HGNC:14937
ENSG00000280578	CHR_HSCHR4_1_CTG9	RP11-468N14.6	processed_pseudogene		
ENSG00000260639	15	RP11-602M11.4	processed_pseudogene		
ENSG00000173212	1	MAB21L3	protein_coding	126868	HGNC:26787
ENSG00000227447	Y	XGY1	unprocessed_pseudogene		HGNC:12807
ENSG00000204128	2	C2orf72	protein_coding	257407	HGNC:27418
ENSG00000188610	1	FAM72B	protein_coding	653820	HGNC:24805
ENSG00000240128	3	KRT18P43	processed_pseudogene		HGNC:33413
ENSG00000167393	X	PPP2R3B	protein_coding	28227	HGNC:13417
ENSG00000196611	11	MMP1	protein_coding	4312	HGNC:7155
ENSG00000246339	8	EXTL3-AS1	antisense	101929402	HGNC:27985
ENSG00000243749	1	TMEM35B	protein_coding	100506144	HGNC:40021
ENSG00000067992	X	PDK3	protein_coding	5165	HGNC:8811
ENSG00000116852	1	KIF21B	protein_coding	23046	HGNC:29442
ENSG00000158773	1	USF1	protein_coding	7391	HGNC:12593
ENSG00000282284	CHR_HSCHR14_3_CTG1	IGHV1-24	IG_V_gene		HGNC:5551
ENSG00000237180	1	CYP46A4P	processed_pseudogene		HGNC:42349
ENSG00000272149	3	RP11-627J17.1	antisense		
ENSG00000235646	7	MTND1P2	unprocessed_pseudogene		HGNC:42051
ENSG00000235190	X	RP1-197O17.3	processed_pseudogene		
ENSG00000279438	11	RP11-678K21.3	TEC		
ENSG00000279350	CHR_HSCHR19_3_CTG2	BNIP3P30	processed_pseudogene		HGNC:49710
ENSG00000226993	CHR_HSCHR6_MHC_COX_CTG1	POLR2LP1	processed_pseudogene		HGNC:31340
ENSG00000279834	15	RP11-775C24.4	TEC		
ENSG00000275647	4	RP11-209D20.2	processed_pseudogene		
ENSG00000223951	2	AL133244.1	processed_pseudogene		
ENSG00000276050	2	IGKV2OR2-10	IG_V_pseudogene		HGNC:5806
ENSG00000236811	20	GAPDHP2	processed_pseudogene		HGNC:16577
ENSG00000283537	7	RP11-298A10.2	unprocessed_pseudogene		
ENSG00000232597	2	AC013727.1	lincRNA		
ENSG00000164011	1	ZNF691	protein_coding	51058	HGNC:28028
ENSG00000185028	5	LRRC14B	protein_coding	389257	HGNC:37268
ENSG00000167699	17	GLOD4	protein_coding	51031	HGNC:14111
ENSG00000231044	CHR_HSCHR6_MHC_COX_CTG1	NELFE	protein_coding	7936	HGNC:13974
ENSG00000231044	CHR_HSCHR6_MHC_COX_CTG1	NELFE	protein_coding	100302242	HGNC:13974
ENSG00000270948	7	RP11-460N20.7	processed_pseudogene		
ENSG00000248686	4	RP11-557J10.5	lincRNA		
ENSG00000100902	14	PSMA6	protein_coding	5687	HGNC:9535
ENSG00000232800	2	SLC7A15P	unitary_pseudogene		HGNC:32724
ENSG00000224805	1	LINC00853	antisense	100874253	HGNC:43716
ENSG00000162039	16	MEIOB	protein_coding	254528	HGNC:28569
ENSG00000106031	7	HOXA13	protein_coding	3209	HGNC:5102
ENSG00000131323	14	TRAF3	protein_coding	7187	HGNC:12033
ENSG00000259074	14	PSMB7P1	unitary_pseudogene		HGNC:49192
ENSG00000232127	CHR_HSCHR6_MHC_DBB_CTG1	PSORS1C2	protein_coding	170680	HGNC:17199
ENSG00000265417	18	RP11-288C17.1	processed_pseudogene		
ENSG00000115414	2	FN1	protein_coding	2335	HGNC:3778
ENSG00000100652	14	SLC10A1	protein_coding	6554	HGNC:10905
ENSG00000265728	18	RP11-883A18.3	lincRNA		
ENSG00000170248	3	PDCD6IP	protein_coding	10015	HGNC:8766
ENSG00000095787	10	WAC	protein_coding	51322	HGNC:17327
ENSG00000270802	19	AC005776.1	processed_pseudogene		
ENSG00000268223	5	ARL14EPL	protein_coding	644100	HGNC:44201
ENSG00000266933	19	AC005775.2	antisense		
ENSG00000273194	CHR_HSCHR22_2_CTG1	OLA1P1	processed_pseudogene		HGNC:45274
ENSG00000254972	11	RP11-167J8.3	lincRNA		
ENSG00000241975	1	TCEB1P19	processed_pseudogene		HGNC:38155
ENSG00000275846	6	RP11-457M11.7	lincRNA		
ENSG00000257683	12	RP11-110L15.2	lincRNA		
ENSG00000175894	21	TSPEAR	protein_coding	54084	HGNC:1268
ENSG00000254578	8	CTD-2517M22.16	antisense		
ENSG00000267647	18	MAP1LC3P	processed_pseudogene		HGNC:31004
ENSG00000271162	6	RP1-57E3.1	processed_pseudogene		
ENSG00000249407	3	IL20RB-AS1	antisense		HGNC:40298
ENSG00000226952	1	RP4-714D9.4	processed_pseudogene		
ENSG00000236800	10	RP11-534L6.2	lincRNA		
ENSG00000218337	6	RP4-724P12.1	processed_pseudogene		
ENSG00000271605	17	MILR1	protein_coding	284021	HGNC:27570
ENSG00000115474	2	KCNJ13	protein_coding	3769	HGNC:6259
ENSG00000178860	8	MSC	protein_coding	9242	HGNC:7321
ENSG00000105989	7	WNT2	protein_coding	7472	HGNC:12780
ENSG00000211918	14	IGHD2-15	IG_D_gene		HGNC:5489
ENSG00000243009	CHR_HSCHR6_MHC_DBB_CTG1	RPP21	protein_coding	79897	HGNC:21300
ENSG00000114784	3	EIF1B	protein_coding	10289	HGNC:30792
ENSG00000254813	8	RP11-252C15.1	lincRNA	340357	
ENSG00000206077	5	ZDHHC11B	protein_coding		HGNC:32962
ENSG00000205755	X	CRLF2	protein_coding	64109	HGNC:14281
ENSG00000153406	16	NMRAL1	protein_coding	57407	HGNC:24987
ENSG00000143878	2	RHOB	protein_coding	388	HGNC:668
ENSG00000114416	3	FXR1	protein_coding	8087	HGNC:4023
ENSG00000258232	12	RP11-161H23.5	antisense		
ENSG00000255433	11	AP000479.1	lincRNA	101927120	
ENSG00000257704	19	INAFM1	protein_coding	255783	HGNC:27406
ENSG00000141527	17	CARD14	protein_coding	79092	HGNC:16446
ENSG00000229237	X	HMGN1P37	processed_pseudogene		HGNC:39421
ENSG00000176454	15	LPCAT4	protein_coding	254531	HGNC:30059
ENSG00000196832	14	OR11G2	protein_coding	390439	HGNC:15346
ENSG00000233052	10	RP11-398B16.2	sense_intronic		
ENSG00000235914	20	MACROD2-AS1	antisense	100379174	HGNC:37193
ENSG00000227047	2	AC012065.4	lincRNA		
ENSG00000275153	CHR_HSCHR17_7_CTG4	TBC1D3K	protein_coding	101060351	HGNC:51245
ENSG00000275153	CHR_HSCHR17_7_CTG4	TBC1D3K	protein_coding	102723859	HGNC:51245
ENSG00000277420	1	CH17-408M7.1	lincRNA		
ENSG00000255008	11	AP000442.4	lincRNA		
ENSG00000258631	15	RP11-739G5.1	lincRNA		
